x,y,z
22.772062,-63.088371,-18.329096
22.542784,-62.531410,-17.391811
22.994839,-63.474915,-19.228481
22.672922,-63.546341,-20.114059
22.927134,-63.340858,-20.936256
23.221323,-63.577728,-20.046906
23.468822,-63.409397,-20.849331
23.262585,-62.731968,-21.918289
23.741980,-62.976879,-21.668196
23.578337,-62.065346,-22.860435
23.664072,-62.188354,-23.352100
24.136190,-62.198250,-22.859013
23.896038,-62.663414,-22.112667
24.207134,-62.384880,-23.294353
23.058582,-62.552937,-17.289185
23.515009,-62.384647,-17.192911
23.368883,-62.798859,-16.801228
22.846209,-62.827503,-16.693781
23.289295,-62.950806,-18.186424
23.541035,-63.271454,-19.131184
24.056137,-62.811436,-19.036409
23.735579,-62.516201,-17.943615
23.779476,-63.351471,-19.965523
24.037571,-63.183750,-20.811062
24.297005,-62.880753,-19.853952
24.540398,-62.759369,-20.664009
24.363760,-62.694004,-21.854771
24.788998,-62.459362,-21.502144
24.608149,-62.328308,-22.658710
24.686663,-62.559944,-23.124069
25.089018,-62.548729,-22.827969
24.988050,-62.206169,-22.294727
23.831764,-62.208740,-17.221960
24.055866,-62.262730,-17.762957
24.280956,-62.782471,-18.015831
23.826532,-62.709465,-17.124685
24.192085,-62.349083,-18.166935
24.472303,-62.489948,-19.048918
24.729498,-62.844254,-19.324652
24.664349,-62.517590,-19.682514
24.914917,-62.406052,-20.530891
25.099167,-62.603455,-20.606520
25.093700,-62.228603,-21.162697
25.284828,-62.005939,-21.969555
25.359352,-62.497143,-21.781065
25.311558,-61.980484,-22.338253
25.352093,-62.463795,-22.463306
20.560863,-69.469658,-19.140543
21.056984,-69.668762,-18.853397
21.701933,-70.416054,-20.017521
20.904854,-69.744049,-20.277908
20.246437,-68.197075,-18.666378
20.565121,-68.357605,-18.307835
20.324772,-68.102005,-19.606428
21.085640,-69.334259,-21.702927
20.652420,-67.946579,-21.183069
21.371805,-69.298637,-22.513523
21.754622,-70.174232,-21.532549
21.842018,-69.631371,-22.572960
21.288103,-68.029190,-22.749855
20.949774,-67.999825,-22.143162
21.811384,-68.150177,-22.990417
22.644337,-69.735107,-22.647070
22.636671,-68.379883,-23.077581
22.104832,-70.163254,-18.881353
21.086319,-68.553497,-18.134024
21.942530,-68.871445,-18.056889
22.762394,-70.642853,-21.044872
23.435116,-70.191078,-22.374590
23.931101,-68.966789,-22.812571
23.321117,-68.617630,-23.011108
22.812233,-70.284889,-18.952457
23.185572,-70.388947,-20.056303
22.460806,-70.686775,-19.884254
23.040880,-69.416344,-18.425344
23.456747,-69.426270,-19.269201
22.528952,-69.194275,-18.137478
23.593344,-70.399414,-21.500629
23.843084,-69.133308,-20.188129
24.174313,-69.287086,-21.772224
23.849932,-70.206047,-22.314816
24.221792,-69.207970,-22.538399
19.997681,-62.592808,-17.587017
20.285517,-62.828659,-17.106819
19.986948,-62.450237,-18.645395
19.960030,-64.130348,-17.721577
19.894894,-63.945419,-18.533016
20.358704,-64.320000,-17.259827
20.209196,-62.351471,-19.939590
20.565804,-62.282612,-21.273178
20.871887,-62.265472,-22.123634
21.305040,-62.343563,-22.839407
20.676620,-63.763485,-21.839039
21.195957,-63.885979,-22.796410
21.809692,-62.540043,-23.224197
21.718824,-63.973366,-23.208498
22.379276,-62.757603,-23.431934
22.183434,-64.106644,-23.379040
22.995686,-62.930748,-23.525890
22.844126,-64.296257,-23.484421
23.563107,-63.091259,-23.519749
23.323088,-64.441551,-23.485653
24.119345,-63.290024,-23.435410
23.956297,-64.659004,-23.389473
24.587440,-63.463860,-23.263508
24.346142,-64.808296,-23.247711
24.984678,-63.569572,-22.974897
24.745077,-65.067505,-22.981518
25.234446,-63.645756,-22.533375
24.988295,-65.325325,-22.582233
25.250244,-63.732590,-21.730560
25.024235,-65.479271,-21.863626
24.914358,-63.935539,-20.172163
24.788092,-65.887329,-20.824486
24.497051,-63.923027,-18.765057
24.157322,-63.864639,-17.854750
23.709665,-63.884777,-17.126677
24.093910,-65.312737,-18.291393
23.539801,-65.559784,-17.402788
23.223591,-63.860237,-16.774467
23.009930,-65.407097,-17.007936
22.642282,-63.745926,-16.633125
22.315536,-65.129501,-16.878706
21.974697,-63.521034,-16.630796
21.297623,-63.248325,-16.684984
21.319824,-64.535645,-16.898851
20.819715,-63.080318,-16.813745
20.043737,-65.982048,-18.128019
20.391298,-66.203239,-17.680723
20.032700,-65.473206,-19.122372
20.046730,-63.818077,-19.540451
20.385735,-65.135010,-20.849586
20.321793,-63.489033,-20.763348
20.800507,-65.692085,-22.098684
21.229301,-65.777710,-22.803467
21.873222,-65.589401,-23.182220
22.869835,-65.849037,-23.324928
23.837019,-66.230621,-23.207481
24.374252,-66.939529,-22.946144
24.642450,-67.345657,-22.590725
24.689247,-67.260117,-21.723686
24.389006,-67.335724,-20.382055
24.468536,-65.647461,-19.506016
23.895332,-67.651321,-19.098774
23.300888,-67.660583,-17.926872
22.689907,-67.017120,-17.384722
21.887489,-66.484970,-17.250523
21.097706,-66.426201,-17.404173
20.899715,-59.977032,-23.627419
20.789835,-59.714695,-24.234774
21.125502,-60.265068,-24.530867
21.182987,-60.454056,-23.572704
20.742678,-60.556683,-23.554039
20.500566,-60.096630,-24.179626
21.084925,-61.096920,-23.281906
20.668333,-59.564049,-25.266403
20.320272,-59.701618,-25.098471
20.255230,-59.533115,-25.650166
20.648872,-59.310917,-27.070988
20.214558,-59.357361,-26.720005
21.049461,-60.150818,-26.934324
21.055710,-60.260578,-25.685810
20.265993,-59.276100,-27.440895
20.851519,-58.980145,-28.591137
20.443485,-59.202621,-28.473106
21.417044,-59.613876,-29.525085
21.149057,-59.958965,-27.913883
21.009790,-58.921490,-29.308771
20.671366,-59.275097,-29.254576
21.139837,-59.057583,-29.666922
20.983196,-59.563751,-29.871391
21.418831,-60.099140,-30.300346
21.698658,-61.061813,-23.549694
22.542444,-61.526836,-23.849016
22.106119,-61.784554,-23.245701
21.553547,-61.556808,-23.191528
21.612879,-60.994450,-24.240486
22.129356,-61.412952,-24.360842
21.593229,-61.149426,-24.998688
21.572014,-61.263092,-26.072735
22.186735,-61.743877,-25.253487
22.219439,-61.991192,-26.301418
21.594805,-61.223274,-27.113205
21.684725,-61.010887,-28.103905
22.267454,-62.009140,-27.280914
22.344910,-61.785080,-28.231125
21.845892,-60.632668,-29.204168
22.453924,-61.335728,-29.200100
21.945438,-60.336750,-29.841850
22.539783,-60.965286,-29.848270
22.001591,-60.208176,-30.336115
21.989557,-60.618401,-30.773405
22.600838,-60.627148,-30.575354
22.560677,-60.934605,-31.030251
23.123116,-61.643795,-23.733555
22.908993,-62.037495,-23.345465
22.514830,-61.901115,-23.298283
22.791164,-62.031990,-25.270111
22.893131,-62.390331,-26.418095
23.449789,-62.212681,-25.444544
23.281895,-61.775917,-24.368359
23.573055,-62.524857,-26.506435
22.964676,-62.450546,-27.410103
23.039404,-62.194950,-28.394251
23.662998,-62.581009,-27.491951
23.727991,-62.377682,-28.454426
23.131201,-61.553226,-29.577553
23.769737,-61.940510,-29.408443
23.183256,-60.975143,-30.619480
23.128317,-61.199848,-31.175734
23.754740,-61.193958,-30.847679
23.772751,-61.561428,-30.070549
23.675184,-61.482769,-31.310802
23.695200,-61.745205,-23.899878
24.275766,-61.577408,-24.204536
24.069578,-62.098877,-23.816895
23.469301,-62.172714,-23.523159
23.933918,-61.869209,-24.714851
24.618788,-61.686913,-25.279942
24.091589,-62.139019,-25.515240
24.263577,-62.376255,-26.550079
24.908234,-61.921165,-26.541721
24.375513,-62.420605,-27.541241
24.429581,-62.259190,-28.514931
25.046677,-61.970192,-27.556122
25.084723,-61.837666,-28.550758
24.428007,-61.915657,-29.476723
24.402893,-61.598412,-30.139740
25.012106,-61.508251,-29.723255
24.320589,-61.365814,-30.897840
24.214754,-61.717972,-31.327333
24.866650,-61.310684,-30.698555
24.754972,-61.753891,-31.160679
24.648211,-61.367065,-24.321091
24.950672,-61.381996,-24.974804
25.054569,-61.900436,-24.883621
24.598223,-61.940708,-24.206165
25.195227,-61.471855,-25.652748
25.432444,-61.596851,-26.618334
25.695744,-61.989967,-26.668022
25.422976,-61.941853,-25.725016
25.569065,-61.625278,-27.565144
25.601107,-61.544830,-28.499435
25.869398,-61.939480,-28.563374
25.847332,-61.992226,-27.619045
25.533001,-61.367523,-29.415331
25.408924,-61.240578,-30.031967
25.548956,-61.734913,-30.249603
25.765570,-61.836910,-29.475155
25.225782,-61.171135,-30.615694
25.214817,-61.695885,-30.846336
20.833090,-68.347206,-25.871435
21.661505,-68.773483,-25.969879
21.806904,-69.188484,-27.537420
20.783136,-68.398575,-26.682352
20.557222,-67.181503,-25.286182
21.044319,-67.448311,-25.095600
20.339003,-66.937027,-25.959206
20.790121,-68.125610,-28.027931
20.247587,-66.657150,-27.147114
20.854763,-67.959496,-29.286617
20.475784,-66.450256,-29.350969
20.291403,-66.499115,-28.199694
20.942602,-67.686310,-29.926964
21.621929,-68.714493,-29.197876
21.493355,-67.997742,-30.123169
20.778442,-66.405342,-30.079008
21.454641,-66.375252,-30.608170
22.387533,-68.165375,-30.436161
22.226549,-66.878815,-30.860365
22.822115,-69.025414,-25.925011
21.640781,-67.669197,-25.070492
22.599503,-67.915947,-25.169857
23.022345,-69.328812,-28.983011
23.421179,-68.683128,-30.403557
23.785721,-67.494339,-30.992264
23.008030,-67.157471,-31.014969
23.514570,-69.186440,-26.171743
23.642414,-69.345245,-26.823420
22.652643,-69.525330,-26.754381
23.788265,-68.235519,-25.734547
24.141693,-68.242371,-26.363148
23.233162,-68.085533,-25.370129
23.887419,-69.131279,-28.247551
22.959597,-69.609467,-27.853214
24.536577,-67.891998,-27.394716
23.922094,-68.982941,-29.636288
24.676800,-67.759590,-28.622217
24.496832,-67.775833,-30.002193
23.946758,-68.672455,-30.449589
24.250658,-67.644615,-30.753357
20.560247,-61.880898,-23.725006
20.966980,-62.319180,-23.381981
20.252514,-61.358391,-24.448425
20.451244,-63.590599,-24.088535
20.118196,-63.173515,-24.816284
20.928295,-63.907906,-23.736206
20.049614,-60.656719,-25.586842
19.923233,-63.024044,-25.905548
19.939903,-60.551579,-26.796143
19.896757,-62.441704,-27.306915
19.986496,-60.498356,-27.552628
20.185831,-60.501720,-28.621349
20.173265,-62.412331,-28.903652
20.398956,-60.606083,-29.284321
20.784924,-60.879532,-30.009729
20.652607,-62.634567,-30.041256
21.314747,-61.279213,-30.563175
21.274118,-62.901806,-30.682995
21.956244,-61.653629,-31.005381
22.119572,-63.044746,-31.179588
22.423841,-61.891918,-31.234489
22.977772,-62.181160,-31.418226
22.704777,-63.560246,-31.417019
23.547642,-62.456413,-31.525202
23.416798,-63.854462,-31.561201
24.073385,-62.685162,-31.517414
23.864489,-64.039787,-31.553261
24.607315,-62.827423,-31.359127
24.405796,-64.277214,-31.407217
25.088789,-62.903473,-31.004412
24.874466,-64.433151,-31.058548
25.468063,-62.978283,-30.407822
25.246998,-64.521233,-30.463236
25.716705,-63.065533,-29.626585
25.449537,-64.606766,-29.827862
25.844473,-63.150772,-28.691435
25.579760,-64.753349,-28.847113
25.829342,-63.204288,-27.736998
25.571239,-64.833305,-27.911156
25.668285,-63.229961,-26.785713
25.418203,-64.883636,-26.985012
25.374104,-63.233669,-25.857533
25.144238,-64.910294,-26.122173
24.965626,-63.233494,-25.007807
24.752832,-64.924240,-25.304844
24.461405,-63.252861,-24.333305
24.258278,-64.901062,-24.653088
23.866493,-63.268044,-23.868729
23.623844,-64.778313,-24.162724
23.187899,-63.207687,-23.547081
22.898600,-64.630302,-23.841805
22.564205,-63.063793,-23.365873
21.897329,-62.797607,-23.237968
22.344845,-64.446175,-23.661839
21.625568,-63.985928,-23.540451
21.473270,-62.628979,-23.240726
20.433203,-65.377274,-24.648567
20.920486,-65.715103,-24.337540
20.088312,-64.685524,-25.433929
19.943577,-64.298943,-26.682678
20.026924,-64.108871,-28.106606
20.266695,-64.427269,-29.271362
20.651997,-64.568649,-30.117964
21.272034,-64.762772,-30.678030
22.168257,-65.081650,-31.104132
23.384300,-65.305992,-31.398787
24.115162,-65.857155,-31.295551
24.602285,-66.045998,-30.954496
25.017723,-65.965508,-30.181377
25.149986,-66.363686,-28.992279
25.152529,-66.489548,-28.183802
25.022137,-66.570648,-27.251049
24.823107,-66.607224,-26.574825
24.468399,-66.670799,-25.760595
24.016983,-66.599121,-25.120159
23.324200,-66.163933,-24.533371
22.552692,-65.963638,-24.253122
21.647518,-65.940681,-24.238939
20.851269,-58.141777,-31.553543
20.611574,-57.954811,-32.050968
20.822271,-58.436497,-32.351456
21.076723,-58.533413,-31.530209
20.725819,-58.692570,-31.486015
20.229197,-58.320698,-32.274891
21.075756,-59.120148,-31.241714
20.418989,-57.903721,-32.495640
20.006859,-57.825039,-33.571888
20.408674,-58.506863,-33.591351
19.762163,-58.015465,-33.264435
19.635880,-57.769794,-34.849060
19.374645,-57.872063,-34.314968
20.117132,-58.500961,-34.654430
19.202787,-57.816856,-35.020733
19.467934,-57.570580,-35.956692
19.105320,-57.790691,-35.886002
19.867386,-58.171764,-36.502441
19.980251,-58.404083,-35.402889
19.444267,-57.539066,-36.580250
19.125835,-57.868942,-36.619129
19.476147,-57.633858,-37.158707
19.293901,-58.127819,-37.279182
19.794731,-58.116295,-37.409134
19.668339,-58.618446,-37.785686
21.422997,-59.006451,-31.512604
21.849895,-59.232323,-31.635605
21.780668,-59.601147,-31.273483
21.444504,-59.480961,-31.208035
21.273069,-59.020744,-32.147800
21.768755,-59.334656,-32.176601
21.102604,-59.236042,-32.847698
20.838610,-59.422951,-33.837341
21.612604,-59.764153,-33.128799
21.391064,-60.073990,-34.078068
20.633099,-59.460461,-34.777267
20.496515,-59.339428,-35.641186
21.239403,-60.162933,-34.975079
21.122934,-60.023228,-35.861958
20.402626,-59.075848,-36.529411
21.029358,-59.675457,-36.762939
20.355286,-58.833824,-37.155941
20.977371,-59.369560,-37.397179
20.290611,-58.703178,-37.869259
20.196648,-59.111053,-38.242920
20.887438,-59.090782,-38.142754
20.760210,-59.411854,-38.548119
22.435787,-59.498932,-32.015797
22.344242,-59.687664,-31.456509
22.428289,-60.092537,-33.328365
22.043625,-60.449387,-34.261375
22.620630,-60.568932,-34.376568
21.902102,-60.574924,-35.160088
21.785009,-60.408577,-36.088478
22.602747,-60.726013,-35.306694
22.486187,-60.608509,-36.215221
21.640360,-59.893017,-37.229744
22.328693,-60.263287,-37.130398
21.483974,-59.418797,-38.246365
21.322786,-59.669834,-38.746723
22.012888,-59.652744,-38.516193
22.191271,-59.949558,-37.770096
21.843220,-59.953770,-38.922798
23.335690,-59.684048,-32.117409
24.063688,-59.662022,-32.442249
23.917856,-60.096851,-32.026478
23.166092,-59.960434,-31.686956
23.478643,-59.912006,-32.877777
24.188007,-59.872681,-33.433708
22.763329,-59.791996,-32.655762
22.671835,-59.602852,-31.584377
23.422268,-60.198158,-33.552837
23.456182,-60.527405,-34.515034
24.212555,-60.197037,-34.592918
23.383562,-60.646999,-35.437317
23.217350,-60.556675,-36.351921
24.111740,-60.309696,-35.534489
23.896835,-60.236095,-36.468433
22.989471,-60.287933,-37.265965
22.813551,-60.026817,-37.900242
23.521294,-59.973728,-37.575314
22.558762,-59.844189,-38.614288
22.363256,-60.195087,-38.982822
23.133884,-59.819115,-38.485771
22.919044,-60.250481,-38.878883
24.502823,-59.541683,-32.586273
24.678259,-59.634476,-33.195427
24.848995,-60.137310,-33.075737
24.496948,-60.070217,-32.434414
24.768902,-59.785709,-33.820286
24.773888,-59.978836,-34.712120
25.061741,-60.389351,-34.735893
25.027645,-60.267353,-33.857750
24.665710,-60.062931,-35.595135
24.444967,-60.028000,-36.473785
24.718182,-60.436543,-36.518414
24.958075,-60.448647,-35.628044
24.124872,-59.887833,-37.337803
23.830883,-59.775551,-37.914879
23.926308,-60.265415,-38.096527
24.357864,-60.359383,-37.376957
23.498053,-59.714371,-38.450020
23.439404,-60.217995,-38.630825
20.307268,-66.074997,-33.160793
20.914633,-66.442978,-33.278931
21.173347,-67.026070,-34.376465
20.172256,-66.305092,-34.080223
20.285522,-64.971054,-32.638916
20.946209,-65.183319,-32.567223
19.933039,-64.825432,-33.248482
19.763811,-65.978279,-35.277740
19.564638,-64.632843,-34.322376
19.574722,-65.901901,-36.324127
19.211731,-64.549164,-36.376839
19.329021,-64.541656,-35.324814
19.514612,-65.688728,-36.891251
20.237865,-66.531929,-36.380280
19.975317,-65.957504,-37.139420
19.308842,-64.529167,-37.087734
19.825783,-64.500488,-37.669216
20.765125,-66.102036,-37.513317
20.516382,-64.953796,-37.959606
21.917284,-66.808685,-33.570614
22.272062,-65.292007,-32.750885
21.578093,-67.057480,-36.033955
21.779743,-66.551949,-37.525955
22.038641,-65.508850,-38.214798
21.253925,-65.206665,-38.175133
22.806507,-66.787033,-33.644848
22.900303,-66.960793,-34.226948
22.070116,-67.258423,-34.188908
23.204800,-65.813103,-33.278191
23.545761,-65.932152,-33.907082
22.795061,-66.839447,-35.542145
21.979687,-67.281052,-35.022297
23.739765,-65.699875,-34.911072
22.480743,-66.779243,-36.842781
23.571869,-65.650063,-36.071301
23.022757,-65.725449,-37.342987
22.330866,-66.545151,-37.634342
22.577145,-65.637970,-38.031445
20.576792,-59.959808,-31.499340
20.977682,-60.282513,-31.257830
20.120003,-59.581535,-32.124214
20.412716,-61.576794,-31.720800
19.976013,-61.295696,-32.316872
20.813633,-61.789822,-31.482231
19.684904,-59.086605,-32.984043
19.534113,-61.261738,-33.191948
19.190632,-59.031128,-34.127296
19.160419,-60.833908,-34.105591
18.961329,-58.991001,-35.058697
18.918295,-60.727604,-35.201580
18.879025,-59.029961,-35.968452
18.872578,-60.809059,-36.231216
18.913960,-59.132885,-36.600414
19.124790,-59.385994,-37.321548
19.068010,-61.038132,-37.263542
19.554024,-59.753357,-37.907784
19.548491,-61.285965,-37.927628
20.142300,-60.103321,-38.396187
20.309422,-61.417828,-38.502319
20.594421,-60.330833,-38.666195
21.132139,-60.611187,-38.895435
20.866976,-61.907215,-38.771156
21.679447,-60.880951,-39.047459
21.546814,-62.189075,-38.972805
22.191389,-61.108147,-39.083504
21.986029,-62.368237,-39.003044
22.742151,-61.256195,-38.980568
22.549101,-62.595753,-38.907181
23.299147,-61.342777,-38.688694
23.099762,-62.746258,-38.615715
23.834286,-61.421818,-38.155350
23.632080,-62.827492,-38.083099
24.301102,-61.499905,-37.430775
24.012941,-62.898315,-37.493084
24.692738,-61.558258,-36.549824
24.419521,-63.003044,-36.565933
24.943190,-61.569668,-35.647316
24.670158,-63.036415,-35.679367
25.039131,-61.536186,-34.750416
24.763903,-63.027794,-34.803627
24.981234,-61.463791,-33.880291
24.704311,-62.985245,-33.991287
24.758999,-61.370686,-33.085125
24.479418,-62.916714,-33.222107
24.322176,-61.278973,-32.439007
23.994463,-62.821327,-32.592823
23.551010,-61.135471,-31.933197
22.948965,-62.696369,-32.041904
22.502735,-60.615971,-31.478748
21.939674,-61.861637,-31.543041
21.570921,-60.563049,-31.260710
21.384665,-61.908203,-31.456282
20.296608,-63.264523,-32.132229
20.846128,-63.460945,-31.930637
19.822990,-62.732468,-32.797836
19.378525,-62.471802,-33.883476
19.026947,-62.351887,-35.403297
18.971310,-62.692772,-36.411572
19.126080,-62.840408,-37.220394
19.601122,-63.020401,-37.813381
20.404510,-63.313923,-38.306847
21.547485,-63.527664,-38.712975
22.298492,-64.036026,-38.658493
22.874937,-64.206619,-38.375767
23.500656,-64.119431,-37.693478
23.965191,-64.435120,-36.557320
24.189684,-64.513245,-35.789860
24.301214,-64.533554,-34.907173
24.263926,-64.517876,-34.268505
24.069241,-64.505608,-33.496929
23.665525,-64.392723,-32.898045
22.840986,-64.082504,-32.401154
21.947496,-63.346951,-31.959526
20.416552,-66.761246,-35.262241
21.288395,-58.922829,-32.109936
20.906298,-59.019527,-32.129913
21.151695,-59.076439,-31.632347
21.550091,-58.921326,-31.525473
20.647196,-58.210747,-32.074978
21.129995,-58.359367,-31.436621
21.663286,-58.219994,-31.169785
20.825085,-58.674057,-32.919315
20.127632,-58.289368,-33.171455
20.856974,-58.234352,-33.682404
20.327044,-58.570175,-33.572529
20.030674,-58.386642,-34.393311
19.651659,-58.035625,-34.166821
20.734396,-57.954182,-34.508675
20.575945,-57.865513,-35.360794
19.836723,-58.296417,-35.218433
19.435934,-57.899498,-35.021744
19.713762,-58.283112,-36.042950
19.342758,-57.813957,-35.852493
20.448792,-57.914902,-36.227211
20.315544,-57.998913,-37.024742
19.669119,-58.282703,-36.795147
19.380604,-57.718639,-36.625782
19.736408,-58.151688,-37.287975
19.638948,-57.522423,-37.254280
20.255224,-57.875637,-37.580700
20.225542,-57.239700,-37.742218
22.863649,-58.699703,-31.257662
23.265713,-58.757275,-31.783226
22.252647,-58.719456,-31.519613
22.377556,-58.237930,-31.116407
22.507875,-58.480049,-32.192013
22.041439,-58.533188,-32.100792
22.183121,-58.064602,-32.898880
21.803802,-57.624802,-33.729275
22.583059,-57.385517,-33.794739
21.666157,-57.350811,-34.596092
21.560169,-57.288700,-35.494427
22.655148,-57.059532,-34.708729
22.670538,-57.016895,-35.627510
21.529102,-57.409245,-36.433605
21.213717,-57.571152,-37.269367
23.081047,-57.253384,-36.693108
22.095308,-57.446251,-37.434841
21.067474,-57.552452,-37.891205
21.031433,-57.060410,-38.147453
21.906227,-57.509319,-38.087505
21.685947,-57.067726,-38.367138
23.803616,-58.464573,-31.223127
24.327675,-58.914295,-31.791138
23.221056,-58.445362,-31.212727
23.593746,-58.200260,-32.763691
23.713161,-57.467934,-33.861275
23.725391,-57.094833,-34.926277
23.381916,-56.988518,-35.707981
23.844275,-57.103565,-35.741341
22.721258,-57.504822,-38.058697
22.491692,-57.089882,-38.536732
23.568588,-57.490520,-37.608913
23.315632,-57.535416,-38.309402
23.141071,-57.066105,-38.642715
25.102365,-58.940876,-31.429123
25.218519,-59.366642,-31.919176
24.541336,-58.717720,-31.307297
25.604435,-59.130051,-32.843605
24.626690,-58.506550,-32.753311
24.862175,-57.927067,-33.857445
25.694481,-58.594765,-33.875103
24.869608,-57.618614,-34.817928
24.769629,-57.532738,-35.764145
25.647266,-58.304607,-34.806923
25.430672,-58.166531,-35.803360
24.365158,-57.569366,-36.765942
24.229446,-57.665642,-37.513290
24.933691,-58.103176,-37.043514
23.887632,-57.604019,-38.281586
23.705305,-57.087391,-38.595009
24.437128,-57.935425,-38.059021
24.257412,-57.330727,-38.393982
26.137617,-59.075336,-32.185772
25.918575,-59.530762,-32.481945
25.635485,-59.644615,-31.947144
25.693014,-59.118214,-31.676426
26.581764,-58.684750,-33.702694
26.216848,-59.005619,-33.869270
26.110910,-59.322075,-33.037544
26.438501,-58.900772,-32.870705
26.284456,-58.302868,-35.578667
25.930481,-58.610718,-35.708389
26.163044,-58.771477,-34.761017
26.534801,-58.486927,-34.612267
25.330498,-57.923752,-37.404331
25.161440,-58.402847,-37.356312
25.532127,-58.501621,-36.684258
25.854559,-58.122246,-36.554142
24.761566,-58.226582,-37.974449
24.778618,-57.660091,-38.054916
22.422554,-50.157631,-31.766483
22.734659,-51.167202,-31.030064
21.692627,-51.726303,-31.020460
21.550974,-50.708908,-31.354027
21.119751,-52.275562,-31.645430
21.336176,-50.610111,-32.015644
21.862478,-50.047623,-32.674805
20.519167,-53.061535,-32.943024
20.871857,-51.236977,-33.530830
20.640360,-51.177315,-34.646595
21.031273,-50.275452,-34.140598
21.789412,-50.003960,-33.854511
21.021626,-50.274666,-34.739094
21.555826,-50.224136,-34.845631
20.746222,-51.240158,-35.384480
21.377398,-51.526489,-36.016087
22.363922,-51.488987,-36.147274
22.428507,-50.361591,-34.990742
23.694674,-53.171509,-30.919193
23.701860,-51.200497,-31.035900
23.282696,-50.249241,-33.193020
23.836082,-50.850243,-35.058533
23.766525,-51.991283,-36.406933
23.397812,-50.483551,-31.590118
24.607908,-51.242142,-31.641075
24.524994,-51.449810,-31.125504
25.388857,-52.628910,-31.866005
24.898029,-52.742073,-31.152241
25.682062,-52.778244,-32.899876
24.843090,-51.425301,-32.844658
25.453377,-52.408932,-33.853714
24.359455,-50.926796,-34.209728
25.091427,-52.331127,-35.250832
24.468872,-51.947056,-35.958313
21.256218,-56.418762,-31.229053
21.965637,-56.347672,-30.966988
20.763010,-55.516582,-31.846710
20.081013,-56.615211,-32.929321
20.371698,-54.863941,-32.626251
19.664196,-56.643806,-33.881023
20.065313,-54.639370,-33.415581
19.490879,-56.434269,-34.695957
20.075184,-53.889629,-33.973778
19.401773,-56.342426,-35.562305
19.916368,-53.916759,-35.001183
19.434593,-56.321468,-36.378666
19.742207,-54.533932,-35.994019
19.732815,-56.172268,-37.054722
19.999252,-54.503368,-36.687489
20.364738,-56.050072,-37.630028
20.624149,-54.463959,-37.272785
21.347210,-56.174011,-38.170944
21.569338,-54.513206,-37.771503
22.332813,-56.029457,-38.453556
22.314001,-54.530830,-38.017456
23.085424,-56.022194,-38.559246
23.164869,-54.646084,-38.152103
23.666605,-56.060078,-38.501812
23.657717,-54.702259,-38.103573
24.243774,-56.211632,-38.288261
24.249313,-54.781803,-37.881908
24.838326,-56.449707,-37.877663
24.850864,-54.948395,-37.465664
25.447393,-56.706085,-37.211769
25.444429,-55.169189,-36.814045
26.014637,-56.946594,-36.331734
25.972137,-55.394764,-35.977238
26.460026,-57.165649,-35.345352
26.389179,-55.608727,-35.004040
26.711575,-57.357468,-34.365635
26.618418,-55.791607,-34.046825
26.746737,-57.525284,-33.450851
26.642403,-55.931351,-33.186390
26.580410,-57.675777,-32.621185
26.475967,-56.041203,-32.384876
26.235106,-57.790623,-31.931784
26.151659,-56.120968,-31.742996
25.681564,-57.826550,-31.444862
25.622950,-56.140366,-31.287971
24.741932,-57.746677,-31.166346
24.694651,-55.738922,-31.041721
23.266626,-56.604473,-30.975182
21.418934,-54.103043,-31.107994
22.305326,-53.425896,-30.878136
20.748558,-54.196033,-31.961308
20.073906,-53.092167,-35.534031
20.340244,-52.830574,-36.130470
20.950848,-52.833363,-36.675835
21.973692,-52.937176,-37.101772
23.420750,-53.396381,-37.469006
24.136143,-53.285076,-37.218533
24.748697,-53.373943,-36.813309
25.289675,-53.588318,-36.205032
25.673731,-53.754574,-35.550278
26.038095,-53.931568,-34.528839
26.243498,-54.130222,-33.591579
26.255758,-54.229694,-32.918560
26.085979,-54.283272,-32.130379
25.851940,-54.376621,-31.634163
25.410950,-54.691986,-31.198433
24.040619,-58.642807,-32.269073
21.784678,-59.540466,-24.753696
21.408262,-59.938210,-24.505379
21.528309,-59.908710,-23.958015
21.821356,-59.642338,-23.883621
21.274714,-59.234173,-24.444168
21.534845,-59.202808,-23.771326
21.847416,-59.058933,-23.497593
21.284153,-59.861485,-25.220371
21.030674,-59.332344,-25.597301
21.752527,-59.162464,-25.976349
21.218206,-59.648781,-26.093235
21.159990,-59.385956,-27.363377
20.879305,-58.948803,-26.721020
21.735195,-58.936577,-27.051762
20.835094,-58.921413,-27.517448
21.173782,-59.431694,-28.515219
20.866047,-59.003162,-28.420204
21.746815,-58.907280,-27.823891
21.800007,-58.999237,-28.967714
21.258366,-59.403412,-29.147383
21.030231,-58.903000,-29.147760
21.410219,-59.281536,-29.714367
21.363182,-58.683212,-29.766241
21.873966,-58.948536,-29.889151
21.922853,-58.352688,-30.193613
22.720556,-58.951355,-23.492826
23.297865,-59.269733,-24.124374
22.342688,-59.350735,-23.833458
22.269499,-58.906727,-23.415073
22.821249,-59.036697,-24.547962
22.291445,-59.190601,-24.450825
22.361856,-58.843410,-25.100599
22.418579,-58.447739,-26.070845
23.015022,-58.541977,-25.304150
23.126505,-58.063431,-26.197546
22.461313,-58.235397,-27.017738
22.496763,-58.223595,-27.910717
23.222153,-57.833473,-27.090137
23.282932,-57.850731,-28.009819
